uniprot_id,pubchem_id,interaction
KLOT,146281798,0
KLOT,162655604,0
KLOT,162653882,0
KLOT,21214024,0
KLOT,1207440,0
KLOT,162676585,0
KLOT,146281802,0
KLOT,1018311,0
KLOT,146281801,0
KLOT,146281800,0
KLOT,162669474,0
KLOT,162644838,0
KLOT,1207443,0
KLOT,162660209,0
KLOT,162662068,0
KLOT,162675036,0
KLOT,162658971,0
KLOT,130114348,0
KLOT,162665562,0
KLOT,162647236,0
KLOT,162647094,0
KLOT,162677118,0
KLOT,162648670,0
KLOT,146281799,0
KLOT,162665881,0
KLOT,162663757,0
KLOT,162663759,0
KLOT,162650836,0
KLOT,162646867,0
KLOT,162646031,0
KLOT,162668729,0
KLOT,162668642,0
KLOT,162658088,0
KLOT,162643608,0
KLOT,162648521,0
KLOT,164628158,0
KLOT,164618071,0
KLOT,164621901,0
KLOT,31090,0
KLOT,3826952,0
KLOT,26120,0
KLOT,164628978,0
KLOT,164625688,0
KLOT,164609397,0
KLOT,164626577,0
KLOT,164618422,0
KLOT,164621296,0
KLOT,164628097,0
KLOT,164620460,0
KLOT,164621252,0
KLOT,164616922,0
KLOT,164618995,0
KLOT,164622794,0
KLOT,164627024,0
KLOT,164610371,0
KLOT,164611868,0
KLOT,164614712,0
KLOT,164614514,0
KLOT,164613830,0
KLOT,164611857,0
KLOT,164609579,0
KLOT,164623096,0
KLOT,17557346,0
KLOT,164611502,0
KLOT,164621632,0
KLOT,164618750,0
KLOT,164626767,0
KLOT,164615477,0
KLOT,164627881,0
KLOT,164609045,0
KLOT,164622927,0
KLOT,164617579,0
KLOT,164623894,0
KLOT,12826552,0
KLOT,164615055,0
KLOT,10659531,0
KLOT,17495989,0
KLOT,164613145,0
KLOT,164622756,0
KLOT,164624198,0
KLOT,12948867,0
KLOT,164628858,0
KLOT,60630478,0
KLOT,164614304,0
KLOT,164614404,0
KLOT,164617823,0
KLOT,43918321,0
KLOT,13425086,0
KLOT,164622706,0
KLOT,164628773,0
KLOT,164629062,0
KLOT,164628201,0
KLOT,10542027,0
KLOT,10659587,0
KLOT,78673271,0
KLOT,164622075,0
KLOT,164623561,0
KLOT,164618168,0
KLOT,164612445,0
KLOT,164616843,0
KLOT,164615799,0
KLOT,164618619,0
KLOT,164612497,0
KLOT,164621857,0
KLOT,164619485,0
KLOT,164621234,0
KLOT,168277722,0
KLOT,14825063,0
KLOT,121325097,0
KLOT,168290099,0
KLOT,168291742,0
KLOT,168289886,0
KLOT,168292154,0
KLOT,168287129,0
KLOT,168278432,0
KLOT,171352434,0
KLOT,171355864,0
KLOT,10574953,0
KLOT,11840600,0
KLOT,11840601,0
KLOT,6493841,0
KLOT,6493840,0
KLOT,662842,0
KLOT,936014,0
KLOT,662396,0
KLOT,661498,0
KLOT,663194,0
KLOT,937643,0
KLOT,934700,0
KLOT,933903,0
KLOT,655862,0
KLOT,662768,0
KLOT,3163959,0
KLOT,665474,0
KLOT,6493844,0
KLOT,6460292,0
KLOT,6493843,0
KLOT,665743,0
KLOT,6493847,0
KLOT,6493846,0
KLOT,662677,0
KLOT,3163951,0
KLOT,4893498,0
KLOT,3163950,0
KLOT,3163949,0
KLOT,3163948,0
KLOT,6493842,0
KLOT,3163947,0
KLOT,4895138,0
KLOT,4893663,0
KLOT,665718,0
KLOT,3163957,0
KLOT,3163958,0
KLOT,937168,0
KLOT,4893956,0
KLOT,6493845,0
KLOT,3163952,0
KLOT,4971057,0
KLOT,90016528,0
KLOT,118283203,0
KLOT,72550525,0
KLOT,72550523,0
KLOT,118283204,0
KLOT,72550748,0
KLOT,72550747,0
KLOT,71812123,0
KLOT,72550527,0
KLOT,118283202,0
KLOT,72550526,0
KLOT,118283209,0
KLOT,11696870,0
KLOT,5512210,0
KLOT,5512209,0
KLOT,11509437,0
KLOT,11701546,0
KLOT,2915792,0
KLOT,2858149,0
KLOT,11708252,0
KLOT,914268,0
KLOT,914269,0
KLOT,2848181,0
KLOT,11522166,0
KLOT,3148372,0
KLOT,2831741,0
KLOT,609412,0
KLOT,11652227,0
KLOT,11854565,0
KLOT,11708474,0
KLOT,661302,0
KLOT,11565551,0
KLOT,2859649,0
KLOT,11536113,0
KLOT,11687587,0
KLOT,91936352,0
KLOT,118738026,0
KLOT,118738024,0
KLOT,118738018,0
KLOT,118988526,0
KLOT,118738016,0
KLOT,118738015,0
KLOT,118738014,0
KLOT,118738010,0
KLOT,118738008,0
KLOT,118738006,0
KLOT,118738004,0
KLOT,118738000,0
KLOT,122180740,0
KLOT,122180739,0
KLOT,2400,0
KLOT,2396,0
KLOT,5331125,0
KLOT,122184881,0
KLOT,122184879,0
KLOT,122184878,0
KLOT,122184877,0
KLOT,122184876,0
KLOT,122184875,0
KLOT,53379498,0
KLOT,1183103,0
KLOT,2130402,0
KLOT,1372572,0
KLOT,1183104,0
KLOT,1183101,0
KLOT,3953303,0
KLOT,1183108,0
KLOT,1183106,0
KLOT,46966768,0
KLOT,46966849,0
KLOT,1258010,0
KLOT,24949372,0
KLOT,24949217,0
KLOT,24949071,0
KLOT,24949066,0
KLOT,2743189,0
KLOT,44572666,0
KLOT,44572662,0
KLOT,44572663,0
KLOT,44572664,0
KLOT,44572700,0
KLOT,44572701,0
KLOT,44572702,0
KLOT,44572703,0
KLOT,44572704,0
KLOT,44572705,0
KLOT,44572706,0
KLOT,44572767,0
KLOT,44572768,0
KLOT,44572769,0
KLOT,44572770,0
KLOT,44572771,0
KLOT,44572817,0
KLOT,44572818,0
KLOT,44572819,0
KLOT,44572820,0
KLOT,44572821,0
KLOT,44572628,0
KLOT,127042242,0
KLOT,127033814,0
KLOT,127034093,0
KLOT,127034094,0
KLOT,127034095,0
KLOT,127034098,0
KLOT,127034360,0
KLOT,127034092,0
KLOT,127032844,0
KLOT,6223897,0
KLOT,124156601,0
KLOT,124156464,0
KLOT,124156731,0
KLOT,124156084,0
KLOT,124156175,0
KLOT,124162056,0
KLOT,124156886,0
KLOT,124156454,0
KLOT,124157054,0
KLOT,124155887,0
KLOT,124155894,0
KLOT,124156406,0
KLOT,124156333,0
KLOT,124156573,0
KLOT,124156519,0
KLOT,124155892,0
KLOT,124156051,0
KLOT,124156432,0
KLOT,124155880,0
KLOT,124156297,0
KLOT,124156466,0
KLOT,124157048,0
KLOT,124155921,0
KLOT,124155909,0
KLOT,124156742,0
KLOT,124156337,0
KLOT,124156677,0
KLOT,124156515,0
KLOT,124156875,0
KLOT,124155947,0
KLOT,124156563,0
KLOT,124156591,0
KLOT,124156715,0
KLOT,124156702,0
KLOT,124156054,0
KLOT,124156582,0
KLOT,124155856,0
KLOT,124156920,0
KLOT,124156756,0
KLOT,124156338,0
KLOT,124156339,0
KLOT,124156076,0
KLOT,124156728,0
KLOT,124156324,0
KLOT,124156568,0
KLOT,124156322,0
KLOT,124155865,0
KLOT,124156887,0
KLOT,124156885,0
KLOT,124156461,0
KLOT,124155944,0
KLOT,124156548,0
KLOT,124156967,0
KLOT,127048873,0
KLOT,124155864,0
KLOT,124156314,0
KLOT,124156914,0
KLOT,124156294,0
KLOT,124156319,0
KLOT,124156375,0
KLOT,124156311,0
KLOT,124156389,0
KLOT,124155906,0
KLOT,124156671,0
KLOT,124156596,0
KLOT,124156666,0
KLOT,124155918,0
KLOT,124156888,0
KLOT,124156896,0
KLOT,124156332,0
KLOT,124156707,0
KLOT,124156477,0
KLOT,127049868,0
KLOT,124156913,0
KLOT,124156580,0
KLOT,124156082,0
KLOT,124156892,0
KLOT,45267617,0
KLOT,44565975,0
KLOT,707029,0
KLOT,52947355,0
KLOT,52947608,0
KLOT,52941276,0
KLOT,46919126,0
KLOT,52947718,0
KLOT,52942684,0
KLOT,52947577,0
KLOT,52946220,0
KLOT,52943833,0
KLOT,52949842,0
KLOT,52944947,0
KLOT,46919223,0
KLOT,52948629,0
KLOT,52941053,0
KLOT,56669934,0
KLOT,53257841,0
KLOT,16805603,0
KLOT,1104317,0
KLOT,56663060,0
KLOT,703333,0
KLOT,11126879,0
KLOT,91932265,0
KLOT,56676724,0
KLOT,24822260,0
KLOT,46871955,0
KLOT,56664966,0
KLOT,54757795,0
KLOT,54757796,0
KLOT,54757797,0
KLOT,54757800,0
KLOT,54757799,0
KLOT,54757892,0
KLOT,54757893,0
KLOT,54669819,0
KLOT,54757894,0
KLOT,54757895,0
KLOT,54669818,0
KLOT,54757896,0
KLOT,54757989,0
KLOT,54757990,0
KLOT,90342810,0
KLOT,1341463,0
KLOT,90343001,0
KLOT,90655418,0
KLOT,90342300,0
KLOT,90343257,0
KLOT,52942750,0
KLOT,56659599,0
KLOT,53257842,0
KLOT,56680039,0
KLOT,56673416,0
KLOT,24806034,0
KLOT,2817242,0
KLOT,11396733,0
KLOT,54583970,0
KLOT,54580984,0
KLOT,54583971,0
KLOT,54580985,0
KLOT,54580986,0
KLOT,54757798,0
KLOT,42597114,0
KLOT,66560311,0
KLOT,42598460,0
KLOT,66560309,0
KLOT,66560226,0
KLOT,66560225,0
KLOT,66560312,0
KLOT,5405608,0
KLOT,16099336,0
KLOT,16099333,0
KLOT,24807049,0
KLOT,24805831,0
KLOT,24806638,0
KLOT,24806636,0
KLOT,24805828,0
KLOT,24807050,0
KLOT,24806635,0
KLOT,24806033,0
KLOT,24806431,0
KLOT,24806430,0
KLOT,24806427,0
KLOT,24806426,0
KLOT,24806237,0
KLOT,24806236,0
KLOT,24806235,0
KLOT,24806233,0
KLOT,24806232,0
KLOT,24806230,0
KLOT,44427282,0
KLOT,16739316,0
KLOT,44427286,0
KLOT,44427283,0
KLOT,45029060,0
KLOT,45029063,0
KLOT,45029061,0
KLOT,189883,0
KLOT,786469,0
KLOT,71449454,0
KLOT,71461991,0
KLOT,71454816,0
KLOT,21106123,0
KLOT,43358881,0
KLOT,71454817,0
KLOT,11345158,0
KLOT,132991423,0
KLOT,74229666,0
KLOT,86343390,0
KLOT,2213746,0
KLOT,2198506,0
KLOT,121276990,0
KLOT,2214085,0
KLOT,86343578,0
KLOT,3071025,0
KLOT,1273930,0
KLOT,1327659,0
KLOT,86343196,0
KLOT,2920763,0
KLOT,1327637,0
KLOT,2921934,0
KLOT,43513979,0
KLOT,137657660,0
KLOT,137643742,0
KLOT,137644654,0
KLOT,137632714,0
KLOT,137657605,0
KLOT,137650068,0
KLOT,137639610,0
KLOT,137650908,0
KLOT,79200268,0
KLOT,145950856,0
KLOT,145954819,0
KLOT,145952477,0
KLOT,145956141,0
KLOT,145958500,0
KLOT,145949621,0
KLOT,145956292,0
KLOT,145957670,0
KLOT,134433608,0
KLOT,145949537,0
KLOT,145973165,0
KLOT,145952074,0
KLOT,145963544,0
KLOT,134820906,0
KLOT,145951428,0
KLOT,145958990,0
KLOT,145962932,0
KLOT,145957468,0
KLOT,145953925,0
KLOT,145953107,0
KLOT,145956014,0
KLOT,145961629,0
KLOT,145952756,0
KLOT,145951020,0
KLOT,145950742,0
KLOT,145958186,0
KLOT,145954292,0
KLOT,145962276,0
KLOT,145953733,0
KLOT,145961009,0
KLOT,145971711,0
KLOT,145960080,0
KLOT,145951161,0
KLOT,145973119,0
KLOT,145961648,0
KLOT,145952006,0
KLOT,145953758,0
KLOT,90343086,0
KLOT,75593280,0
KLOT,90342767,0
KLOT,26289990,0
KLOT,90342555,0
KLOT,90342675,0
KLOT,90343096,0
KLOT,90343011,0
KLOT,90342533,0
KLOT,90342552,0
KLOT,86302662,0
KLOT,86302663,0
KLOT,76901487,0
KLOT,76901682,0
KLOT,90252695,0
KLOT,86302664,0
KLOT,90237908,0
KLOT,90241301,0
KLOT,76901489,0
KLOT,90668290,0
KLOT,90668295,0
KLOT,90668297,0
KLOT,90668300,0
KLOT,121313559,0
KLOT,121313557,0
KLOT,137653263,0
KLOT,137653845,0
KLOT,121313591,0
KLOT,121313574,0
KLOT,121313588,0
KLOT,121313623,0
KLOT,137650567,0
KLOT,137644426,0
KLOT,121313543,0
KLOT,121313603,0
KLOT,137636613,0
KLOT,121313551,0
KLOT,137655024,0
KLOT,121304741,0
KLOT,137657467,0
KLOT,121313571,0
KLOT,121313555,0
KLOT,121313639,0
KLOT,137643466,0
KLOT,121313542,0
KLOT,45222595,0
KLOT,137640449,0
KLOT,137654291,0
KLOT,137660551,0
KLOT,121313582,0
KLOT,121313616,0
KLOT,121313602,0
KLOT,137641984,0
KLOT,137643431,0
KLOT,121313590,0
KLOT,121313619,0
KLOT,121313641,0
KLOT,121313553,0
KLOT,121313620,0
KLOT,121313644,0
KLOT,137654178,0
KLOT,56856349,0
KLOT,137661514,0
KLOT,121313607,0
KLOT,137655835,0
KLOT,137645160,0
KLOT,137661872,0
KLOT,137645021,0
KLOT,137637636,0
KLOT,137656347,0
KLOT,137640529,0
KLOT,137644297,0
KLOT,137636210,0
KLOT,137657896,0
KLOT,137650110,0
KLOT,137655803,0
KLOT,137637623,0
KLOT,121313565,0
KLOT,137648076,0
KLOT,137640314,0
KLOT,137650853,0
KLOT,121313567,0
KLOT,121313581,0
KLOT,137654965,0
KLOT,137649828,0
KLOT,137655468,0
KLOT,121313577,0
KLOT,121313558,0
KLOT,121313638,0
KLOT,137654402,0
KLOT,137633622,0
KLOT,137635796,0
KLOT,137636840,0
KLOT,137654993,0
KLOT,56857485,0
KLOT,137654646,0
KLOT,121313599,0
KLOT,121304799,0
KLOT,45215438,0
KLOT,137654921,0
KLOT,137646021,0
KLOT,137654659,0
KLOT,137639254,0
KLOT,155544021,0
KLOT,155526713,0
KLOT,155531646,0
KLOT,155514249,0
KLOT,1386598,0
KLOT,155526052,0
KLOT,155516906,0
KLOT,3686,0
KLOT,91800660,0
KLOT,155558607,0
KLOT,155528776,0
KLOT,155540163,0
KLOT,155568441,0
KLOT,155535583,0
KLOT,155520911,0
KLOT,155530715,0
KLOT,155514027,0
KLOT,155558886,0
KLOT,155524630,0
KLOT,155536778,0
KLOT,155561971,0
KLOT,153412137,0
KLOT,155559532,0
KLOT,155555283,0
KLOT,7408414,0
KLOT,155542821,0
KLOT,390603,0
KLOT,155564674,0
KLOT,155544168,0
KLOT,155531505,0
KLOT,122185658,0
KLOT,155524342,0
KLOT,155523899,0
KLOT,155555393,0
KLOT,155516141,0
KLOT,156013393,0
KLOT,156019386,0
KLOT,156010202,0
KLOT,156018333,0
KLOT,131801626,0
KLOT,134828254,0
KLOT,38029800,0
KLOT,162659127,0
KLOT,262764,0
KLOT,162663687,0
KLOT,162677232,0
KLOT,162664471,0
KLOT,162646603,0
KLOT,162659194,0
KLOT,162650787,0
KLOT,162650860,0
KLOT,162676166,0
KLOT,162648128,0
KLOT,155549057,0
KLOT,162640925,0
KLOT,164617593,0
KLOT,164620010,0
KLOT,164624762,0
KLOT,164622748,0
KLOT,164612018,0
KLOT,164623673,0
KLOT,164617861,0
KLOT,164621091,0
KLOT,164610880,0
KLOT,164614852,0
KLOT,164611569,0
KLOT,164624786,0
KLOT,164623258,0
KLOT,164625048,0
KLOT,164618624,0
KLOT,164616709,0
KLOT,164626782,0
KLOT,164627430,0
KLOT,164624074,0
KLOT,164612068,0
KLOT,164624876,0
KLOT,168291376,0
KLOT,168297434,0
KLOT,101119534,0
KLOT,163322218,0
KLOT,101891555,0
KLOT,118720023,0
KLOT,118720022,0
KLOT,118720021,0
KLOT,101891556,0
KLOT,118720036,0
KLOT,118722838,0
KLOT,118722839,0
KLOT,118722840,0
KLOT,118722841,0
KLOT,118722842,0
KLOT,102129226,0
KLOT,118722843,0
KLOT,118722844,0
KLOT,118722845,0
KLOT,118722846,0
KLOT,118722832,0
KLOT,118722834,0
KLOT,2818089,0
KLOT,2826537,0
KLOT,3815520,0
KLOT,2818241,0
KLOT,44421307,0
KLOT,5896289,0
KLOT,2812103,0
KLOT,5714655,0
KLOT,5929343,0
KLOT,44421311,0
KLOT,2796669,0
KLOT,134717374,0
KLOT,170692119,0
KLOT,170692118,0
KLOT,170692115,0
KLOT,170692114,0
KLOT,171600680,0
KLOT,171600671,0
KLOT,171600672,0
KLOT,171600677,0
KLOT,171600675,0
KLOT,170692113,0
KLOT,170692117,0
KLOT,170692123,0
KLOT,170692121,0
KLOT,171600673,0
KLOT,171600682,0
KLOT,171600674,0
KLOT,170692116,0
KLOT,171600681,0
KLOT,171346051,0
KLOT,155517197,0
KLOT,171357522,0
KLOT,171355918,0
KLOT,171350626,0
KLOT,171351099,0
KLOT,6879460,0
KLOT,5495925,0
KLOT,5464078,0
KLOT,132621672,0
KLOT,171350650,0
KLOT,171345228,0
KLOT,171346199,0
KLOT,171354298,0
KLOT,6406930,0
KLOT,171344697,0
KLOT,171355509,0
KLOT,44324629,0
KLOT,44324701,0
KLOT,44324594,0
KLOT,2809977,0
KLOT,2812815,0
KLOT,118731176,0
KLOT,118731175,0
KLOT,118731307,0
KLOT,118731308,0
KLOT,84193791,0
KLOT,118731178,0
KLOT,118731177,0
KLOT,3809911,0
KLOT,3674592,0
KLOT,44417686,0
KLOT,90237726,0
KLOT,90342483,0
KLOT,90242664,0
KLOT,90237652,0
KLOT,90342755,0
KLOT,90237400,0
KLOT,16094445,0
KLOT,16094448,0
KLOT,2397,0
KLOT,16094444,0
KLOT,44418709,0
KLOT,44418711,0
KLOT,3820,0
KLOT,16094447,0
KLOT,44418712,0
KLOT,11362068,0
KLOT,44418710,0
KLOT,16094446,0
KLOT,24949216,0
KLOT,823206,0
KLOT,44562177,0
KLOT,44562084,0
KLOT,36655700,0
KLOT,44562081,0
KLOT,44342617,0
KLOT,15926606,0
KLOT,356055,0
KLOT,60825,0
KLOT,10039354,0
KLOT,11283733,0
KLOT,11342273,0
KLOT,44343074,0
KLOT,44343157,0
KLOT,11478278,0
KLOT,11482262,0
KLOT,11180463,0
KLOT,44343158,0
KLOT,386843,0
KLOT,11398472,0
KLOT,11324247,0
KLOT,11162259,0
KLOT,5472657,0
KLOT,11185239,0
KLOT,5334847,0
KLOT,5473285,0
KLOT,5738327,0
KLOT,11277262,0
KLOT,11370715,0
KLOT,5904441,0
KLOT,11242437,0
KLOT,11221402,0
KLOT,5869917,0
KLOT,5886529,0
KLOT,5286534,0
KLOT,5940522,0
KLOT,26583424,0
KLOT,6479252,0
KLOT,28774848,0
KLOT,10421517,0
KLOT,122184880,0
KLOT,122184882,0
KLOT,122184884,0
KLOT,22053264,0
KLOT,46498889,0
KLOT,19580359,0
KLOT,168278898,0
KLOT,137639138,0
KLOT,10691078,0
KLOT,137643947,0
KLOT,137631681,0
KLOT,137632865,0
KLOT,137655507,0
KLOT,137638306,0
KLOT,137659427,0
KLOT,137646179,0
KLOT,137657316,0
KLOT,137651046,0
KLOT,137654079,0
KLOT,137655408,0
KLOT,137634133,0
KLOT,137648364,0
KLOT,137654196,0
KLOT,137639267,0
KLOT,137636901,0
KLOT,137649903,0
KLOT,137658918,0
KLOT,137640803,0
KLOT,137643467,0
KLOT,137654121,0
KLOT,137644801,0
KLOT,137655658,0
KLOT,137632075,0
KLOT,137661289,0
KLOT,137632891,0
KLOT,137644685,0
KLOT,137645261,0
KLOT,137659462,0
KLOT,137639873,0
KLOT,137635476,0
KLOT,137648131,0
KLOT,137659323,0
KLOT,137661665,0
KLOT,137647494,0
KLOT,137654767,0
KLOT,137657532,0
KLOT,137652292,0
KLOT,137644712,0
KLOT,137633463,0
KLOT,137660965,0
KLOT,137634356,0
KLOT,137639647,0
KLOT,137652206,0
KLOT,137637122,0
KLOT,137642629,0
KLOT,137645360,0
KLOT,137653273,0
KLOT,137638847,0
KLOT,137637617,0
KLOT,137659231,0
KLOT,137649894,0
KLOT,137661720,0
KLOT,137640903,0
KLOT,137661177,0
KLOT,137639921,0
KLOT,137653185,0
KLOT,137644287,0
KLOT,57327892,0
KLOT,137654865,0
KLOT,137656289,0
KLOT,137640497,0
KLOT,137652732,0
KLOT,137655192,0
KLOT,2202,0
KLOT,137642419,0
KLOT,137634283,0
KLOT,137659577,0
KLOT,137650065,0
KLOT,137658444,0
KLOT,137632345,0
KLOT,137647315,0
KLOT,137653037,0
KLOT,137649596,0
KLOT,137658149,0
KLOT,137651366,0
KLOT,137658343,0
KLOT,137641229,0
KLOT,137641253,0
KLOT,137640785,0
KLOT,137656275,0
KLOT,137647267,0
KLOT,137658527,0
KLOT,137659626,0
KLOT,54585,0
KLOT,22273644,0
KLOT,54682830,0
KLOT,4912,0
KLOT,42574,0
KLOT,9941961,0
KLOT,54675785,0
KLOT,11455910,0
KLOT,164618673,0
KLOT,164616007,0
KLOT,164614548,0
KLOT,164614326,0
KLOT,164613944,0
KLOT,164619877,0
KLOT,164628290,0
KLOT,164621970,0
KLOT,164628890,0
KLOT,164618933,0
KLOT,164609239,0
KLOT,164613120,0
KLOT,164610714,0
KLOT,164625012,0
KLOT,164624638,0
KLOT,164611221,0
KLOT,164621203,0
KLOT,164610986,0
KLOT,164622603,0
KLOT,164623112,0
KLOT,164629165,0
KLOT,164625992,0
KLOT,164620690,0
KLOT,164620075,0
KLOT,164618051,0
KLOT,164626263,0
KLOT,164616103,0
KLOT,164612190,0
KLOT,164624247,0
KLOT,164618330,0
KLOT,164612142,0
KLOT,164616481,0
KLOT,164618880,0
KLOT,164614040,0
KLOT,164616138,0
KLOT,164610392,0
KLOT,164612297,0
KLOT,164626861,0
KLOT,164614243,0
KLOT,164613845,0
KLOT,164614931,0
KLOT,164609293,0
KLOT,164623564,0
KLOT,164624570,0
KLOT,164620870,0
KLOT,164614652,0
KLOT,164621962,0
KLOT,168279250,0
KLOT,168285385,0
KLOT,168278105,0
KLOT,168286235,0
KLOT,168288528,0
KLOT,145986642,0
KLOT,168279086,0
KLOT,168279414,0
KLOT,168270939,0
KLOT,168288599,0
KLOT,168276984,0
KLOT,168268915,0
KLOT,168279596,0
KLOT,168291669,0
KLOT,168297521,0
KLOT,1251973,0
KLOT,1491470,0
KLOT,168295407,0
KLOT,6196816,0
KLOT,168288782,0
KLOT,6286704,0
KLOT,168290473,0
KLOT,168271009,0
KLOT,168297648,0
KLOT,168291448,0
KLOT,168288470,0
KLOT,168268901,0
KLOT,168269033,0
KLOT,168296712,0
KLOT,168270159,0
KLOT,168296910,0
KLOT,168274576,0
KLOT,168278320,0
KLOT,1092447,0
KLOT,162395295,0
KLOT,3625149,0
KLOT,168273872,0
KLOT,168288828,0
KLOT,168288524,0
KLOT,168284827,0
KLOT,168294713,0
KLOT,168295445,0
KLOT,168297858,0
KLOT,168284084,0
KLOT,168292605,0
KLOT,168280981,0
KLOT,168297454,0
KLOT,168290188,0
KLOT,168290229,0
KLOT,168270678,0
KLOT,168274447,0
KLOT,168272926,0
KLOT,168284306,0
KLOT,168277966,0
KLOT,168297871,0
KLOT,168283884,0
KLOT,168274183,0
KLOT,168283098,0
KLOT,168289710,0
KLOT,168297452,0
KLOT,168283431,0
KLOT,168286621,0
KLOT,168269559,0
KLOT,168277840,0
KLOT,168273252,0
KLOT,168278256,0
KLOT,57325666,0
KLOT,57325667,0
KLOT,57325668,0
KLOT,57325669,0
KLOT,168292518,0
KLOT,86582177,0
KLOT,121329541,0
KLOT,168288630,0
KLOT,144755212,0
KLOT,168288201,0
KLOT,57325750,0
KLOT,168295601,0
KLOT,168276794,0
KLOT,168278530,0
KLOT,168282063,0
KLOT,73309,0
KLOT,168288898,0
KLOT,166635350,0
KLOT,166626782,0
KLOT,166625768,0
KLOT,166631414,0
KLOT,166635762,0
KLOT,166627490,0
KLOT,166634653,0
KLOT,166634155,0
KLOT,166629407,0
KLOT,166635589,0
KLOT,166631841,0
KLOT,166632232,0
KLOT,166634920,0
KLOT,166632862,0
KLOT,166630306,0
KLOT,5144703,0
KLOT,5082227,0
KLOT,3684746,0
KLOT,3558480,0
KLOT,17585558,0
KLOT,156293723,0
KLOT,148341069,0
KLOT,149229879,0
KLOT,147792476,0
KLOT,156293939,0
KLOT,156293710,0
KLOT,156293648,0
KLOT,156293732,0
KLOT,156293715,0
KLOT,156293994,0
KLOT,156293681,0
KLOT,153024048,0
KLOT,153052048,0
KLOT,148727168,0
KLOT,156293727,0
KLOT,156293699,0
KLOT,156293992,0
KLOT,156293641,0
KLOT,156293647,0
KLOT,156293719,0
KLOT,156293726,0
KLOT,156293683,0
KLOT,167844959,0
KLOT,156293993,0
KLOT,156293930,0
KLOT,156293934,0
KLOT,156293943,0
KLOT,156293637,0
KLOT,156293670,0
KLOT,156293944,0
KLOT,156293682,0
KLOT,156293653,0
KLOT,156293735,0
KLOT,156293728,0
KLOT,156293948,0
KLOT,156294004,0
KLOT,156293668,0
KLOT,156293731,0
KLOT,156293724,0
KLOT,156293716,0
KLOT,156293990,0
KLOT,156293737,0
KLOT,156294005,0
KLOT,156294009,0
KLOT,156293651,0
KLOT,156294006,0
SIR1,264,0
SIR1,305,0
SIR1,612,0
SIR1,727,0
SIR1,935,0
SIR1,962,0
SIR1,995,0
SIR1,1119,0
SIR1,1254,0
SIR1,1388,0
SIR1,1486,0
SIR1,1863,0
SIR1,1969,0
SIR1,2179,0
SIR1,2268,0
SIR1,2355,0
SIR1,2478,0
SIR1,2526,0
SIR1,2541,0
SIR1,2554,0
SIR1,2568,0
SIR1,2578,0
SIR1,2585,0
SIR1,2603,0
SIR1,2719,0
SIR1,2788,0
SIR1,2879,0
SIR1,2907,0
SIR1,3035,0
SIR1,3218,0
SIR1,3224,0
SIR1,3352,0
SIR1,3385,0
SIR1,3386,0
SIR1,3397,0
SIR1,3611,0
SIR1,3730,0
SIR1,3821,0
SIR1,4011,0
SIR1,4096,0
SIR1,4205,0
SIR1,4212,0
SIR1,4477,0
SIR1,4650,0
SIR1,4696,0
SIR1,4713,0
SIR1,4784,0
SIR1,4875,0
SIR1,4927,0
SIR1,5281,0
SIR1,5291,0
SIR1,5311,0
SIR1,5426,0
SIR1,5566,0
SIR1,5570,0
SIR1,5601,0
SIR1,5833,0
SIR1,5885,0
SIR1,5944,0
SIR1,6001,0
SIR1,6106,0
SIR1,6137,0
SIR1,6207,0
SIR1,6226,0
SIR1,6348,0
SIR1,6496,0
SIR1,6527,0
SIR1,6575,0
SIR1,6579,0
SIR1,6795,0
SIR1,7427,0
SIR1,7460,0
SIR1,7565,0
SIR1,7577,0
SIR1,7855,0
SIR1,7881,0
SIR1,8289,0
SIR1,8606,0
SIR1,8607,0
SIR1,9001,0
SIR1,9280,0
SIR1,9403,0
SIR1,9502,0
SIR1,9777,0
SIR1,10168,0
SIR1,10228,0
SIR1,10742,0
SIR1,11092,0
SIR1,11813,0
SIR1,12544,0
SIR1,12688,0
SIR1,13360,0
SIR1,13709,0
SIR1,13791,0
SIR1,14210,0
SIR1,14296,0
SIR1,14805,0
SIR1,14833,0
SIR1,18617,0
SIR1,23448,0
SIR1,24424,0
SIR1,24775,0
SIR1,24823,0
SIR1,24934,0
SIR1,25408,0
SIR1,25517,0
SIR1,26042,0
SIR1,26177,0
SIR1,26879,0
SIR1,28179,0
SIR1,31211,0
SIR1,33775,0
SIR1,35823,0
SIR1,37248,0
SIR1,39676,0
SIR1,39800,0
SIR1,39836,0
SIR1,41867,0
SIR1,50367,0
SIR1,51683,0
SIR1,54454,0
SIR1,54900,0
SIR1,62923,0
SIR1,64735,0
SIR1,64927,0
SIR1,65312,0
SIR1,65981,0
SIR1,66166,0
SIR1,67734,0
SIR1,68296,0
SIR1,68740,0
SIR1,71388,0
SIR1,71905,0
SIR1,72281,0
SIR1,73078,0
SIR1,73384,0
SIR1,73597,0
SIR1,77222,0
SIR1,84298,0
SIR1,91466,0
SIR1,91550,0
SIR1,92427,0
SIR1,96356,0
SIR1,104955,0
SIR1,104993,0
SIR1,107901,0
SIR1,107969,0
SIR1,108168,0
SIR1,108223,0
SIR1,110635,0
SIR1,114481,0
SIR1,121396,0
SIR1,122724,0
SIR1,122738,0
SIR1,123631,0
SIR1,154279,0
SIR1,161557,0
SIR1,162859,0
